user_id,first_name,last_name,gender,city,major,degree_type,gpa,skill_name,skill_level
U4460,Tuan,Nguyen,Male,Hanoi,Finance,Bachelor,3.78,"SQL, Data Analysis, Power BI","L4, L1, L2"
U4461,Anh,Hoang,Male,Hanoi,Business Administration,Bachelor,2.4,Leadership,L4
U4462,Nhi,Dang,Male,Hanoi,Finance,Master,3.2,"Data Analysis, Excel, Power BI, Accounting, SQL","L2, L3, L3, L3, L3"
U4463,Linh,Pham,Female,Ho Chi Minh,Computer Science,Bachelor,3.14,Data Structures,L3
U4464,Tuan,Bui,Female,Ho Chi Minh,Finance,Bachelor,2.4,"Excel, Accounting, Data Analysis, Power BI","L3, L2, L2, L2"
U4465,Hoa,Phan,Male,Ho Chi Minh,Business Administration,Master,2.88,Project Management,L1
U4466,Phuc,Hoang,Female,Ho Chi Minh,Computer Science,Bachelor,3.35,Data Structures,L1
U4467,Phuc,Do,Female,Da Nang,Finance,Bachelor,2.64,"Excel, Accounting","L3, L1"
U4468,Huy,Do,Male,Ho Chi Minh,Information Systems,Bachelor,2.23,"Python, SQL, Data Visualization, Power BI, Excel","L4, L1, L3, L2, L1"
U4469,Nhi,Do,Female,Da Nang,Marketing,Master,3.23,"Social Media, Communication","L1, L3"
U4470,Minh,Nguyen,Male,Hanoi,Computer Science,Bachelor,2.45,"Java, R, Data Structures, Python","L4, L4, L1, L4"
U4471,Minh,Tran,Female,Ho Chi Minh,Information Systems,Bachelor,3.36,"Excel, SQL, Power BI, Python, Data Visualization","L3, L3, L4, L3, L4"
U4472,Nhi,Le,Male,Ho Chi Minh,Business Administration,Bachelor,3.68,Communication,L1
U4473,Hoa,Pham,Female,Da Nang,Marketing,Bachelor,2.25,Excel,L4
U4474,Khanh,Phan,Male,Hanoi,Computer Science,Bachelor,2.88,"Machine Learning, Data Structures, R","L1, L3, L3"
U4475,Nhi,Do,Male,Hanoi,Marketing,Bachelor,2.89,Communication,L4
U4476,Hoa,Phan,Female,Ho Chi Minh,Computer Science,Bachelor,3.27,"Data Structures, Machine Learning, Java, Python","L2, L2, L3, L3"
U4477,Linh,Vo,Male,Ho Chi Minh,Computer Science,Master,2.67,"Data Structures, Python, Java","L4, L2, L4"
U4478,Phuc,Nguyen,Male,Hanoi,Finance,Master,2.84,"Accounting, Data Analysis, Excel","L3, L2, L1"
U4479,Anh,Do,Female,Hanoi,Marketing,Master,2.02,"Power BI, Marketing Strategy, Communication, Excel, Social Media","L2, L1, L1, L2, L4"
U4480,Khanh,Vo,Male,Ho Chi Minh,Marketing,Bachelor,2.24,"Power BI, Marketing Strategy, Communication, Excel, Social Media","L2, L2, L1, L1, L3"
U4481,Tuan,Pham,Male,Hanoi,Information Systems,Master,3.14,"SQL, Data Visualization, Power BI","L4, L2, L4"
U4482,Khanh,Pham,Female,Ho Chi Minh,Business Administration,Bachelor,2.43,"Communication, Excel","L3, L1"
U4483,Anh,Le,Male,Ho Chi Minh,Information Systems,Bachelor,2.29,SQL,L3
U4484,Huy,Dang,Female,Hanoi,Finance,Bachelor,2.65,"SQL, Excel","L1, L2"
U4485,Phuc,Le,Male,Ho Chi Minh,Computer Science,Master,2.33,"R, Python","L4, L3"
U4486,Minh,Tran,Female,Ho Chi Minh,Finance,Master,2.12,"Accounting, SQL, Excel, Data Analysis, Power BI","L2, L4, L1, L4, L3"
U4487,Hoa,Phan,Female,Hanoi,Finance,Bachelor,2.57,SQL,L4
U4488,Nhi,Bui,Male,Ho Chi Minh,Information Systems,Bachelor,2.33,"Python, Excel, Data Visualization","L2, L4, L3"
U4489,Nhi,Pham,Female,Da Nang,Computer Science,Master,3.6,"R, Java, Python, Data Structures","L4, L1, L1, L4"
U4490,Minh,Bui,Male,Da Nang,Business Administration,Master,2.13,"Excel, Negotiation, Project Management","L2, L3, L1"
U4491,Khanh,Nguyen,Male,Ho Chi Minh,Finance,Master,3.49,"Excel, Power BI, SQL, Accounting, Data Analysis","L1, L2, L1, L3, L1"
U4492,Phuc,Hoang,Female,Hanoi,Business Administration,Master,2.77,"Leadership, Communication, Negotiation","L3, L1, L2"
U4493,Trang,Do,Male,Ho Chi Minh,Computer Science,Master,3.35,"R, Data Structures, Machine Learning, Java, Python","L2, L3, L3, L1, L4"
U4494,Hoa,Nguyen,Male,Ho Chi Minh,Computer Science,Master,2.11,R,L3
U4495,Linh,Pham,Female,Ho Chi Minh,Information Systems,Master,3.84,Power BI,L4
U4496,Anh,Vo,Male,Hanoi,Marketing,Bachelor,3.53,"Social Media, Power BI","L3, L4"
U4497,Khanh,Phan,Male,Hanoi,Information Systems,Bachelor,2.28,"SQL, Python, Data Visualization","L4, L1, L3"
U4498,Tuan,Bui,Female,Hanoi,Business Administration,Master,2.44,Excel,L1
U4499,Huy,Le,Male,Ho Chi Minh,Information Systems,Master,3.29,"SQL, Power BI","L4, L3"
U4500,Nhi,Hoang,Male,Ho Chi Minh,Computer Science,Bachelor,3.84,Machine Learning,L1
U4501,Khanh,Dang,Female,Hanoi,Finance,Master,2.89,"Accounting, Data Analysis, SQL","L1, L1, L1"
U4502,Huy,Nguyen,Male,Da Nang,Marketing,Bachelor,2.97,"Social Media, Power BI","L4, L1"
U4503,Anh,Dang,Male,Ho Chi Minh,Computer Science,Bachelor,2.48,"Data Structures, Machine Learning","L2, L1"
U4504,Nhi,Bui,Female,Hanoi,Finance,Master,2.77,"Accounting, Power BI","L1, L4"
U4505,Nhi,Bui,Male,Hanoi,Business Administration,Bachelor,2.57,"Negotiation, Project Management, Leadership, Excel, Communication","L4, L2, L4, L3, L2"
U4506,Trang,Do,Male,Da Nang,Business Administration,Master,2.7,"Leadership, Negotiation, Project Management, Excel, Communication","L2, L4, L2, L3, L4"
U4507,Khanh,Vo,Female,Hanoi,Business Administration,Master,2.04,"Communication, Negotiation","L2, L1"
U4508,Phuc,Vo,Female,Da Nang,Information Systems,Bachelor,2.08,"Excel, Power BI, Data Visualization","L4, L2, L3"
U4509,Minh,Tran,Male,Da Nang,Business Administration,Bachelor,3.36,"Project Management, Negotiation, Communication, Excel, Leadership","L3, L3, L1, L3, L4"
U4510,Minh,Le,Male,Hanoi,Business Administration,Bachelor,3.36,Communication,L1
U4511,Linh,Pham,Female,Ho Chi Minh,Information Systems,Master,2.66,"Power BI, Python, Excel","L4, L4, L1"
U4512,Tuan,Pham,Male,Da Nang,Finance,Master,3.77,"Data Analysis, Accounting, Excel","L2, L4, L2"
U4513,Huy,Bui,Male,Ho Chi Minh,Computer Science,Master,2.53,Java,L2
U4514,Khanh,Nguyen,Male,Hanoi,Marketing,Master,2.79,"Communication, Excel","L1, L2"
U4515,Hoa,Phan,Female,Ho Chi Minh,Business Administration,Master,3.46,"Excel, Communication, Leadership, Project Management, Negotiation","L3, L3, L3, L2, L1"
U4516,Tuan,Pham,Male,Ho Chi Minh,Business Administration,Master,3.49,"Excel, Communication, Leadership, Negotiation","L1, L1, L3, L3"
U4517,Trang,Pham,Male,Da Nang,Business Administration,Master,3.72,"Communication, Project Management, Excel","L2, L2, L1"
U4518,Nhi,Nguyen,Female,Hanoi,Information Systems,Bachelor,2.06,"Power BI, SQL, Python, Data Visualization, Excel","L3, L4, L3, L2, L4"
U4519,Phuc,Le,Female,Hanoi,Information Systems,Master,2.37,"Excel, SQL, Data Visualization, Python","L1, L4, L3, L4"
U4520,Khanh,Hoang,Female,Hanoi,Information Systems,Bachelor,3.28,"Power BI, Data Visualization, SQL, Python","L4, L4, L2, L1"
U4521,Tuan,Vo,Male,Da Nang,Marketing,Bachelor,2.68,"Social Media, Excel, Marketing Strategy, Power BI, Communication","L3, L2, L2, L1, L1"
U4522,Tuan,Do,Male,Hanoi,Computer Science,Master,2.09,"Data Structures, Machine Learning","L3, L4"
U4523,Phuc,Do,Female,Hanoi,Business Administration,Bachelor,3.17,"Project Management, Communication, Negotiation","L1, L2, L1"
U4524,Linh,Do,Male,Ho Chi Minh,Finance,Bachelor,2.79,"SQL, Power BI, Accounting","L2, L4, L1"
U4525,Huy,Nguyen,Male,Da Nang,Business Administration,Bachelor,2.73,"Negotiation, Excel","L4, L2"
U4526,Huy,Do,Male,Da Nang,Business Administration,Master,2.53,"Project Management, Leadership, Negotiation","L4, L2, L2"
U4527,Tuan,Bui,Male,Hanoi,Business Administration,Bachelor,2.01,Leadership,L1
U4528,Anh,Tran,Female,Ho Chi Minh,Business Administration,Master,2.36,Project Management,L1
U4529,Tuan,Nguyen,Female,Ho Chi Minh,Computer Science,Master,2.95,"Python, Data Structures, Machine Learning, Java","L3, L1, L3, L2"
U4530,Tuan,Nguyen,Male,Hanoi,Finance,Master,2.55,"Power BI, Accounting, Excel","L3, L3, L1"
U4531,Phuc,Vo,Female,Ho Chi Minh,Information Systems,Bachelor,3.75,"Python, Excel, Power BI, SQL","L1, L4, L1, L1"
U4532,Nhi,Do,Male,Ho Chi Minh,Finance,Bachelor,2.29,"SQL, Data Analysis, Excel, Accounting","L4, L2, L4, L2"
U4533,Phuc,Dang,Male,Hanoi,Business Administration,Master,3.75,Negotiation,L3
U4534,Khanh,Hoang,Female,Hanoi,Finance,Master,2.81,"Power BI, Data Analysis, SQL","L2, L3, L4"
U4535,Tuan,Tran,Female,Ho Chi Minh,Business Administration,Master,2.55,"Project Management, Negotiation, Excel, Communication, Leadership","L2, L2, L2, L3, L1"
U4536,Huy,Nguyen,Male,Ho Chi Minh,Finance,Bachelor,2.61,"Power BI, Data Analysis, Accounting, SQL, Excel","L3, L1, L1, L1, L3"
U4537,Hoa,Tran,Male,Ho Chi Minh,Marketing,Bachelor,2.66,"Communication, Marketing Strategy, Excel, Social Media, Power BI","L4, L3, L1, L2, L4"
U4538,Huy,Nguyen,Male,Ho Chi Minh,Finance,Bachelor,3.01,"SQL, Data Analysis, Excel","L1, L1, L2"
U4539,Minh,Le,Male,Hanoi,Information Systems,Bachelor,2.71,"Power BI, Data Visualization","L1, L2"
U4540,Linh,Vo,Female,Hanoi,Information Systems,Bachelor,3.29,"Python, Excel, Power BI","L3, L4, L2"
U4541,Trang,Bui,Female,Hanoi,Finance,Bachelor,2.85,"Data Analysis, Power BI, Excel, Accounting, SQL","L3, L2, L1, L4, L4"
U4542,Khanh,Le,Male,Ho Chi Minh,Finance,Bachelor,3.34,"SQL, Accounting, Data Analysis, Power BI","L1, L2, L3, L2"
U4543,Khanh,Phan,Male,Da Nang,Computer Science,Master,3.21,Java,L3
U4544,Linh,Do,Female,Ho Chi Minh,Finance,Bachelor,2.49,"Excel, Power BI, SQL","L4, L3, L4"
U4545,Hoa,Phan,Male,Hanoi,Information Systems,Master,3.63,Power BI,L1
U4546,Trang,Hoang,Female,Hanoi,Marketing,Bachelor,3.6,"Social Media, Excel","L2, L4"
U4547,Nhi,Dang,Male,Hanoi,Information Systems,Master,3.98,"Excel, Python","L4, L4"
U4548,Tuan,Bui,Female,Da Nang,Computer Science,Bachelor,2.35,Python,L3
U4549,Trang,Le,Male,Ho Chi Minh,Finance,Bachelor,3.7,"Data Analysis, Accounting","L2, L4"
U4550,Hoa,Tran,Male,Da Nang,Marketing,Bachelor,3.74,"Power BI, Social Media, Marketing Strategy","L2, L3, L3"
U4551,Anh,Tran,Male,Da Nang,Information Systems,Master,3.28,SQL,L3
U4552,Minh,Hoang,Female,Da Nang,Marketing,Bachelor,3.01,"Social Media, Communication, Excel, Power BI","L2, L3, L4, L1"
U4553,Trang,Nguyen,Female,Hanoi,Business Administration,Bachelor,3.91,"Project Management, Negotiation, Communication, Excel","L3, L1, L2, L1"
U4554,Trang,Tran,Male,Hanoi,Information Systems,Master,3.95,SQL,L2
U4555,Minh,Do,Male,Ho Chi Minh,Business Administration,Bachelor,3.28,"Communication, Leadership, Excel, Negotiation","L3, L2, L2, L1"
U4556,Tuan,Dang,Male,Da Nang,Marketing,Bachelor,2.72,"Communication, Power BI, Social Media","L1, L3, L2"
U4557,Trang,Vo,Male,Ho Chi Minh,Finance,Master,3.63,Data Analysis,L4
U4558,Minh,Do,Female,Da Nang,Finance,Bachelor,2.18,"Excel, Power BI, Accounting, SQL","L2, L3, L3, L4"
U4559,Minh,Dang,Female,Hanoi,Finance,Master,2.58,Excel,L2
U4560,Minh,Hoang,Female,Ho Chi Minh,Business Administration,Master,3.97,"Excel, Communication, Project Management","L4, L1, L4"
U4561,Phuc,Do,Male,Ho Chi Minh,Finance,Master,3.63,"SQL, Power BI","L1, L3"
U4562,Hoa,Vo,Male,Hanoi,Computer Science,Bachelor,3.88,"Python, Machine Learning, Java","L4, L3, L3"
U4563,Phuc,Vo,Female,Ho Chi Minh,Information Systems,Bachelor,3.19,"Power BI, Data Visualization","L4, L3"
U4564,Anh,Pham,Male,Da Nang,Information Systems,Master,2.82,Data Visualization,L2
U4565,Nhi,Nguyen,Female,Da Nang,Marketing,Master,3.96,Excel,L3
U4566,Phuc,Hoang,Female,Hanoi,Business Administration,Bachelor,2.62,Project Management,L1
U4567,Phuc,Do,Female,Hanoi,Information Systems,Bachelor,3.51,"Python, Data Visualization, SQL","L1, L1, L2"
U4568,Hoa,Bui,Female,Da Nang,Business Administration,Bachelor,3.12,"Excel, Communication, Leadership, Project Management, Negotiation","L4, L2, L4, L2, L3"
U4569,Nhi,Bui,Male,Ho Chi Minh,Marketing,Master,2.46,"Social Media, Marketing Strategy, Power BI","L4, L4, L4"
U4570,Linh,Hoang,Female,Ho Chi Minh,Finance,Bachelor,2.03,SQL,L3
U4571,Minh,Do,Male,Hanoi,Marketing,Master,2.77,Excel,L3
U4572,Khanh,Le,Female,Hanoi,Computer Science,Master,3.1,"Machine Learning, Java, Data Structures, Python, R","L1, L4, L2, L1, L4"
U4573,Nhi,Le,Female,Da Nang,Finance,Bachelor,2.37,"Accounting, Excel, Data Analysis, Power BI, SQL","L1, L1, L1, L1, L3"
U4574,Anh,Nguyen,Female,Ho Chi Minh,Finance,Bachelor,2.83,"Excel, Accounting","L2, L1"
U4575,Tuan,Do,Female,Hanoi,Finance,Master,3.23,"SQL, Excel","L4, L2"
U4576,Anh,Vo,Male,Ho Chi Minh,Marketing,Master,3.43,"Communication, Marketing Strategy, Power BI, Social Media, Excel","L3, L3, L3, L1, L2"
U4577,Minh,Tran,Male,Hanoi,Computer Science,Bachelor,2.11,"Java, R, Python, Data Structures","L2, L3, L3, L2"
U4578,Nhi,Bui,Male,Da Nang,Business Administration,Master,3.33,"Negotiation, Excel, Project Management","L4, L2, L1"
U4579,Anh,Do,Male,Ho Chi Minh,Marketing,Bachelor,2.11,"Excel, Communication, Social Media","L4, L1, L1"
U4580,Anh,Do,Female,Da Nang,Information Systems,Bachelor,2.06,"Excel, Power BI, Data Visualization, SQL, Python","L3, L4, L1, L4, L4"
U4581,Linh,Tran,Male,Ho Chi Minh,Information Systems,Master,2.3,"Data Visualization, SQL, Excel, Power BI, Python","L3, L3, L4, L3, L1"
U4582,Linh,Tran,Male,Hanoi,Marketing,Master,3.31,Social Media,L3
U4583,Nhi,Dang,Female,Hanoi,Business Administration,Bachelor,2.11,"Project Management, Negotiation, Excel","L1, L4, L1"
U4584,Minh,Pham,Male,Hanoi,Information Systems,Master,2.04,"Excel, Power BI, SQL","L1, L3, L2"
U4585,Phuc,Nguyen,Male,Ho Chi Minh,Business Administration,Master,2.24,"Excel, Project Management, Communication, Leadership","L1, L1, L1, L1"
U4586,Huy,Bui,Male,Ho Chi Minh,Finance,Bachelor,3.9,Data Analysis,L3
U4587,Trang,Tran,Male,Da Nang,Marketing,Master,3.81,"Marketing Strategy, Power BI","L1, L1"
U4588,Khanh,Le,Female,Ho Chi Minh,Finance,Bachelor,2.17,"Accounting, Excel, Power BI, Data Analysis, SQL","L1, L3, L3, L4, L3"
U4589,Trang,Hoang,Female,Ho Chi Minh,Information Systems,Master,2.61,"Data Visualization, Python, SQL, Power BI","L4, L1, L4, L2"
U4590,Hoa,Le,Male,Hanoi,Business Administration,Bachelor,3.89,"Negotiation, Project Management, Communication","L2, L1, L4"
U4591,Linh,Dang,Female,Hanoi,Finance,Master,2.2,"Data Analysis, Excel, Accounting, SQL","L3, L2, L3, L4"
U4592,Nhi,Dang,Male,Ho Chi Minh,Information Systems,Master,2.19,"Excel, Data Visualization, Power BI, Python, SQL","L1, L2, L3, L1, L1"
U4593,Trang,Tran,Male,Hanoi,Computer Science,Master,2.17,"Python, R, Data Structures, Java, Machine Learning","L2, L2, L4, L4, L4"
U4594,Minh,Dang,Male,Ho Chi Minh,Finance,Master,3.95,"Data Analysis, Accounting, Excel","L2, L1, L4"
U4595,Khanh,Vo,Female,Ho Chi Minh,Computer Science,Master,3.49,"Python, Data Structures","L4, L2"
U4596,Trang,Phan,Female,Ho Chi Minh,Computer Science,Master,2.43,"Data Structures, Java, Machine Learning, Python","L2, L4, L3, L1"
U4597,Khanh,Do,Female,Da Nang,Information Systems,Master,2.09,"Data Visualization, SQL, Python, Excel","L3, L2, L4, L3"
U4598,Tuan,Do,Female,Ho Chi Minh,Marketing,Master,3.93,"Excel, Social Media","L4, L1"
U4599,Minh,Tran,Female,Hanoi,Business Administration,Bachelor,2.85,"Leadership, Excel, Project Management","L3, L4, L1"
U4600,Huy,Dang,Female,Ho Chi Minh,Information Systems,Master,3.2,"Python, Data Visualization, Excel, SQL","L1, L2, L2, L4"
U4601,Anh,Hoang,Male,Da Nang,Finance,Master,2.56,"Accounting, SQL","L1, L3"
U4602,Khanh,Vo,Female,Ho Chi Minh,Business Administration,Master,3.52,Communication,L4
U4603,Minh,Nguyen,Male,Hanoi,Marketing,Master,2.39,Excel,L1
U4604,Khanh,Dang,Male,Ho Chi Minh,Information Systems,Master,3.57,"Python, Excel","L2, L1"
U4605,Khanh,Vo,Female,Ho Chi Minh,Marketing,Bachelor,2.46,"Communication, Social Media","L2, L1"
U4606,Phuc,Pham,Male,Da Nang,Finance,Bachelor,2.2,SQL,L2
U4607,Phuc,Nguyen,Male,Ho Chi Minh,Information Systems,Master,2.96,"SQL, Data Visualization, Python, Power BI, Excel","L2, L3, L3, L1, L4"
U4608,Minh,Do,Male,Hanoi,Finance,Master,3.63,Excel,L2
U4609,Phuc,Pham,Female,Hanoi,Business Administration,Master,2.77,"Excel, Negotiation, Leadership, Project Management","L3, L1, L1, L4"
U4610,Hoa,Tran,Female,Ho Chi Minh,Business Administration,Master,2.06,Communication,L3
U4611,Huy,Bui,Male,Da Nang,Marketing,Bachelor,3.11,"Excel, Social Media","L1, L4"
U4612,Nhi,Tran,Female,Da Nang,Marketing,Master,3.36,"Excel, Communication","L2, L3"
U4613,Minh,Hoang,Male,Da Nang,Business Administration,Bachelor,3.48,"Negotiation, Project Management, Communication","L3, L1, L2"
U4614,Minh,Vo,Female,Da Nang,Computer Science,Master,2.8,"Python, Machine Learning","L1, L4"
U4615,Hoa,Bui,Male,Ho Chi Minh,Business Administration,Bachelor,2.19,"Negotiation, Project Management, Excel","L3, L4, L2"
U4616,Linh,Nguyen,Male,Ho Chi Minh,Information Systems,Bachelor,3.17,Power BI,L2
U4617,Linh,Nguyen,Female,Ho Chi Minh,Finance,Bachelor,2.66,"SQL, Data Analysis, Accounting, Excel, Power BI","L3, L3, L1, L1, L4"
U4618,Phuc,Pham,Female,Ho Chi Minh,Business Administration,Master,3.89,"Project Management, Leadership","L1, L4"
U4619,Nhi,Hoang,Female,Hanoi,Business Administration,Master,3.01,Excel,L3
U4620,Phuc,Do,Female,Hanoi,Finance,Master,2.94,"Data Analysis, Excel, SQL, Accounting","L3, L4, L4, L4"
U4621,Tuan,Dang,Female,Ho Chi Minh,Finance,Master,2.62,"Excel, Data Analysis","L3, L2"
U4622,Tuan,Dang,Male,Ho Chi Minh,Information Systems,Master,2.68,"Power BI, Python, Excel","L1, L4, L1"
U4623,Anh,Bui,Male,Hanoi,Finance,Bachelor,3.03,"Excel, Power BI, Accounting, Data Analysis, SQL","L1, L4, L1, L3, L4"
U4624,Tuan,Hoang,Male,Ho Chi Minh,Marketing,Bachelor,2.61,Social Media,L4
U4625,Linh,Hoang,Female,Hanoi,Business Administration,Bachelor,3.78,"Communication, Excel, Project Management","L4, L1, L3"
U4626,Huy,Nguyen,Female,Ho Chi Minh,Finance,Master,2.88,"Accounting, Power BI, Excel","L1, L3, L2"
U4627,Tuan,Do,Male,Da Nang,Information Systems,Bachelor,2.58,"Data Visualization, Power BI","L1, L1"
U4628,Phuc,Vo,Male,Da Nang,Finance,Master,2.31,"SQL, Power BI, Excel","L4, L3, L2"
U4629,Khanh,Do,Male,Hanoi,Business Administration,Bachelor,3.34,"Excel, Negotiation, Project Management","L3, L3, L3"
U4630,Minh,Le,Male,Hanoi,Computer Science,Master,2.05,"Machine Learning, R, Data Structures, Python","L2, L3, L3, L4"
U4631,Huy,Hoang,Female,Ho Chi Minh,Finance,Bachelor,2.9,"SQL, Accounting, Power BI, Excel, Data Analysis","L3, L4, L4, L1, L2"
U4632,Huy,Tran,Male,Hanoi,Marketing,Master,3.1,"Social Media, Excel","L3, L4"
U4633,Phuc,Phan,Female,Da Nang,Business Administration,Bachelor,2.68,"Negotiation, Leadership, Excel","L3, L1, L3"
U4634,Minh,Hoang,Male,Ho Chi Minh,Information Systems,Bachelor,3.5,Data Visualization,L1
U4635,Linh,Bui,Female,Ho Chi Minh,Business Administration,Bachelor,3.35,"Negotiation, Leadership","L4, L3"
U4636,Huy,Tran,Female,Ho Chi Minh,Computer Science,Master,3.94,"R, Python","L3, L1"
U4637,Anh,Bui,Female,Da Nang,Information Systems,Bachelor,3.02,"Power BI, Excel, Python, Data Visualization, SQL","L4, L4, L2, L4, L4"
U4638,Phuc,Pham,Female,Da Nang,Computer Science,Bachelor,3.08,"Python, Java, Machine Learning","L1, L1, L4"
U4639,Huy,Phan,Male,Da Nang,Computer Science,Bachelor,2.49,Python,L2
U4640,Nhi,Phan,Male,Da Nang,Marketing,Master,2.77,"Communication, Excel, Power BI, Social Media","L2, L4, L3, L2"
U4641,Minh,Nguyen,Male,Ho Chi Minh,Finance,Bachelor,2.05,"Excel, Accounting, SQL","L2, L3, L3"
U4642,Tuan,Hoang,Female,Ho Chi Minh,Marketing,Master,3.38,Social Media,L4
U4643,Huy,Nguyen,Male,Da Nang,Marketing,Bachelor,2.62,"Power BI, Marketing Strategy","L2, L2"
U4644,Phuc,Dang,Male,Hanoi,Marketing,Bachelor,3.08,"Power BI, Communication, Excel, Marketing Strategy, Social Media","L3, L1, L4, L2, L1"
U4645,Tuan,Bui,Male,Ho Chi Minh,Information Systems,Master,2.51,"Power BI, Python","L3, L4"
U4646,Anh,Le,Female,Hanoi,Finance,Master,3.24,"Excel, Data Analysis, Power BI","L1, L2, L3"
U4647,Tuan,Le,Female,Ho Chi Minh,Finance,Bachelor,2.9,"Accounting, Power BI, SQL, Excel","L1, L4, L3, L1"
U4648,Nhi,Dang,Female,Da Nang,Information Systems,Master,2.96,"Python, Data Visualization, Excel","L4, L2, L1"
U4649,Linh,Pham,Male,Ho Chi Minh,Marketing,Master,3.89,"Excel, Marketing Strategy","L3, L3"
U4650,Huy,Le,Male,Da Nang,Marketing,Master,3.41,Marketing Strategy,L2
U4651,Trang,Bui,Male,Da Nang,Computer Science,Bachelor,2.52,"Data Structures, Java, Machine Learning","L4, L2, L4"
U4652,Trang,Le,Female,Ho Chi Minh,Computer Science,Bachelor,3.01,Data Structures,L1
U4653,Tuan,Dang,Male,Da Nang,Business Administration,Bachelor,2.93,Leadership,L1
U4654,Hoa,Tran,Female,Da Nang,Computer Science,Master,3.59,"R, Python, Java, Machine Learning","L3, L2, L3, L3"
U4655,Minh,Nguyen,Female,Hanoi,Finance,Master,3.67,"Accounting, SQL, Power BI, Excel, Data Analysis","L3, L1, L2, L4, L4"
U4656,Trang,Vo,Female,Hanoi,Information Systems,Master,2.57,Excel,L1
U4657,Hoa,Bui,Female,Ho Chi Minh,Marketing,Master,3.64,"Social Media, Marketing Strategy, Power BI","L3, L1, L1"
U4658,Trang,Nguyen,Male,Ho Chi Minh,Business Administration,Bachelor,2.36,"Excel, Leadership","L4, L3"
U4659,Hoa,Phan,Male,Da Nang,Computer Science,Master,3.53,"Python, Machine Learning, Data Structures","L3, L1, L2"
U4660,Minh,Do,Female,Hanoi,Business Administration,Bachelor,2.5,"Leadership, Negotiation, Communication, Project Management, Excel","L1, L3, L4, L1, L3"
U4661,Khanh,Le,Male,Ho Chi Minh,Information Systems,Master,2.6,"SQL, Data Visualization","L3, L1"
U4662,Trang,Le,Female,Da Nang,Information Systems,Bachelor,3.7,"Power BI, Data Visualization, Python","L2, L4, L4"
U4663,Nhi,Pham,Male,Hanoi,Business Administration,Bachelor,2.84,Negotiation,L3
U4664,Huy,Nguyen,Male,Hanoi,Business Administration,Master,3.98,"Negotiation, Excel, Project Management, Communication, Leadership","L2, L3, L1, L4, L3"
